2023-03-29 01:06:35,750 : [WARNING]  ####################################### New Training Session #######################################
2023-03-29 01:12:26,578 : [INFO]  ____________________________________ Batch 19: round 3 finished ____________________________________
2023-03-29 01:12:26,578 : [INFO]  #################################### Batch 19: sent the final model to clients ####################################
2023-03-29 01:12:35,495 : [INFO]  Batch 20: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:12:35,495 : [INFO]  Batch 20, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:35,495 : [INFO]  Batch 20, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:35,495 : [INFO]  ____________________________________ Batch 20: round 1 finished ____________________________________
2023-03-29 01:12:38,976 : [INFO]  Batch 20: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:12:38,976 : [INFO]  Batch 20, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:38,976 : [INFO]  Batch 20, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:38,976 : [INFO]  ____________________________________ Batch 20: round 2 finished ____________________________________
2023-03-29 01:12:42,411 : [INFO]  Batch 20: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:12:42,411 : [INFO]  Batch 20, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:42,412 : [INFO]  Batch 20, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:42,412 : [INFO]  ____________________________________ Batch 20: round 3 finished ____________________________________
2023-03-29 01:12:42,412 : [INFO]  #################################### Batch 20: sent the final model to clients ####################################
2023-03-29 01:12:42,426 : [INFO]  Batch 21: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:12:42,427 : [INFO]  Batch 21, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:42,427 : [INFO]  Batch 21, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:42,427 : [INFO]  ____________________________________ Batch 21: round 1 finished ____________________________________
2023-03-29 01:12:46,205 : [INFO]  Batch 21: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:12:46,206 : [INFO]  Batch 21, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:46,206 : [INFO]  Batch 21, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:46,206 : [INFO]  ____________________________________ Batch 21: round 2 finished ____________________________________
2023-03-29 01:12:49,980 : [INFO]  Batch 21: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:12:49,981 : [INFO]  Batch 21, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:49,981 : [INFO]  Batch 21, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:49,981 : [INFO]  ____________________________________ Batch 21: round 3 finished ____________________________________
2023-03-29 01:12:49,981 : [INFO]  #################################### Batch 21: sent the final model to clients ####################################
2023-03-29 01:12:57,604 : [INFO]  Batch 22: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:12:57,604 : [INFO]  Batch 22, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:12:57,604 : [INFO]  Batch 22, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:12:57,604 : [INFO]  ____________________________________ Batch 22: round 1 finished ____________________________________
2023-03-29 01:13:01,145 : [INFO]  Batch 22: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:01,145 : [INFO]  Batch 22, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:01,145 : [INFO]  Batch 22, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:01,145 : [INFO]  ____________________________________ Batch 22: round 2 finished ____________________________________
2023-03-29 01:13:04,665 : [INFO]  Batch 22: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:04,665 : [INFO]  Batch 22, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:04,666 : [INFO]  Batch 22, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:04,666 : [INFO]  ____________________________________ Batch 22: round 3 finished ____________________________________
2023-03-29 01:13:04,666 : [INFO]  #################################### Batch 22: sent the final model to clients ####################################
2023-03-29 01:13:05,210 : [INFO]  Batch 23: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:05,210 : [INFO]  Batch 23, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:05,211 : [INFO]  Batch 23, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:05,211 : [INFO]  ____________________________________ Batch 23: round 1 finished ____________________________________
2023-03-29 01:13:08,905 : [INFO]  Batch 23: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:08,905 : [INFO]  Batch 23, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:08,905 : [INFO]  Batch 23, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:08,905 : [INFO]  ____________________________________ Batch 23: round 2 finished ____________________________________
2023-03-29 01:13:12,551 : [INFO]  Batch 23: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:12,551 : [INFO]  Batch 23, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:12,552 : [INFO]  Batch 23, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:12,552 : [INFO]  ____________________________________ Batch 23: round 3 finished ____________________________________
2023-03-29 01:13:12,552 : [INFO]  #################################### Batch 23: sent the final model to clients ####################################
2023-03-29 01:13:19,297 : [INFO]  Batch 24: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:19,298 : [INFO]  Batch 24, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:19,298 : [INFO]  Batch 24, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:19,298 : [INFO]  ____________________________________ Batch 24: round 1 finished ____________________________________
2023-03-29 01:13:22,859 : [INFO]  Batch 24: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:22,860 : [INFO]  Batch 24, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:22,860 : [INFO]  Batch 24, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:22,860 : [INFO]  ____________________________________ Batch 24: round 2 finished ____________________________________
2023-03-29 01:13:26,472 : [INFO]  Batch 24: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:26,473 : [INFO]  Batch 24, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:26,473 : [INFO]  Batch 24, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:26,473 : [INFO]  ____________________________________ Batch 24: round 3 finished ____________________________________
2023-03-29 01:13:26,473 : [INFO]  #################################### Batch 24: sent the final model to clients ####################################
2023-03-29 01:13:27,893 : [INFO]  Batch 25: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:27,893 : [INFO]  Batch 25, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:27,893 : [INFO]  Batch 25, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:27,894 : [INFO]  ____________________________________ Batch 25: round 1 finished ____________________________________
2023-03-29 01:13:32,151 : [INFO]  Batch 25: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:32,151 : [INFO]  Batch 25, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:32,152 : [INFO]  Batch 25, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:32,152 : [INFO]  ____________________________________ Batch 25: round 2 finished ____________________________________
2023-03-29 01:13:36,495 : [INFO]  Batch 25: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:36,496 : [INFO]  Batch 25, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:36,496 : [INFO]  Batch 25, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:36,496 : [INFO]  ____________________________________ Batch 25: round 3 finished ____________________________________
2023-03-29 01:13:36,496 : [INFO]  #################################### Batch 25: sent the final model to clients ####################################
2023-03-29 01:13:44,374 : [INFO]  Batch 26: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:44,374 : [INFO]  Batch 26, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:44,375 : [INFO]  Batch 26, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:44,375 : [INFO]  ____________________________________ Batch 26: round 1 finished ____________________________________
2023-03-29 01:13:48,254 : [INFO]  Batch 26: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:48,255 : [INFO]  Batch 26, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:48,255 : [INFO]  Batch 26, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:48,255 : [INFO]  ____________________________________ Batch 26: round 2 finished ____________________________________
2023-03-29 01:13:53,126 : [INFO]  Batch 26: recieved model from client-1 at 127.0.0.1:38380
2023-03-29 01:13:53,127 : [INFO]  Batch 26, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:53,127 : [INFO]  Batch 26, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:53,128 : [INFO]  ____________________________________ Batch 26: round 3 finished ____________________________________
2023-03-29 01:13:53,128 : [INFO]  #################################### Batch 26: sent the final model to clients ####################################
2023-03-29 01:13:54,870 : [INFO]  Batch 27: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:54,871 : [INFO]  Batch 27, round 1: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:54,871 : [INFO]  Batch 27, round 1: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:54,871 : [INFO]  ____________________________________ Batch 27: round 1 finished ____________________________________
2023-03-29 01:13:58,489 : [INFO]  Batch 27: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:13:58,490 : [INFO]  Batch 27, round 2: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:13:58,490 : [INFO]  Batch 27, round 2: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:13:58,490 : [INFO]  ____________________________________ Batch 27: round 2 finished ____________________________________
2023-03-29 01:14:04,178 : [INFO]  Batch 27: recieved model from client-0 at 127.0.0.1:38366
2023-03-29 01:14:04,179 : [INFO]  Batch 27, round 3: aggregated global model sent to client-0 at 127.0.0.1:38366
2023-03-29 01:14:04,179 : [INFO]  Batch 27, round 3: aggregated global model sent to client-1 at 127.0.0.1:38380
2023-03-29 01:14:04,179 : [INFO]  ____________________________________ Batch 27: round 3 finished ____________________________________
2023-03-29 01:14:04,180 : [INFO]  #################################### Batch 27: sent the final model to clients ####################################
